"id","labels"
5795,0
5796,0
5797,0
5798,0
5799,0
5800,1
5801,0
5802,1
5803,1
5804,1
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,1
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,1
5825,1
5826,0
5827,1
5828,1
5829,0
5830,0
5831,0
5832,0
5833,1
5834,1
5835,1
5836,0
5837,0
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,1
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,1
5854,1
5855,0
5856,0
5857,1
5858,0
5859,0
5860,0
5861,0
5862,1
5863,1
5864,0
5865,0
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,1
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,1
5887,0
5888,0
5889,0
5890,0
5891,0
5892,1
5893,0
5894,0
5895,0
5896,0
5897,1
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,1
5905,0
5906,0
5907,1
5908,0
5909,0
5910,1
5911,0
5912,0
5913,0
5914,0
5915,1
5916,0
5917,0
5918,0
5919,1
5920,0
5921,0
5922,0
5923,1
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,1
5931,0
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,1
5945,0
5946,1
5947,0
5948,0
5949,1
5950,0
5951,0
5952,0
5953,0
5954,0
5955,1
5956,0
5957,1
5958,1
5959,0
5960,1
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,1
5969,0
5970,0
5971,1
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,1
5979,1
5980,1
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,1
5988,0
5989,1
5990,0
5991,0
5992,0
5993,1
5994,0
5995,0
5996,1
5997,1
5998,1
5999,1
6000,0
6001,0
6002,1
6003,0
6004,1
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,1
6019,0
6020,0
6021,0
6022,0
6023,0
6024,1
6025,1
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,1
6036,1
6037,1
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,1
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,1
6058,1
6059,0
6060,0
6061,0
6062,0
6063,1
6064,1
6065,0
6066,0
6067,0
6068,1
6069,1
6070,1
6071,0
6072,1
6073,0
6074,0
6075,0
6076,1
6077,0
6078,0
6079,1
6080,1
6081,0
6082,0
6083,1
6084,0
6085,0
6086,1
6087,1
6088,0
6089,0
6090,0
6091,0
6092,1
6093,1
6094,1
6095,1
6096,1
6097,0
6098,0
6099,0
6100,1
6101,1
6102,1
6103,0
6104,0
6105,0
6106,0
6107,1
6108,0
6109,1
6110,0
6111,0
6112,1
6113,1
6114,0
6115,1
6116,1
6117,1
6118,0
6119,0
6120,1
6121,0
6122,0
6123,0
6124,1
6125,0
6126,0
6127,1
6128,0
6129,1
6130,1
6131,0
6132,0
6133,0
6134,0
6135,0
6136,1
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,1
6144,1
6145,0
6146,0
6147,1
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,1
6158,1
6159,0
6160,0
6161,0
6162,0
6163,0
6164,0
6165,1
6166,0
6167,0
6168,1
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,1
6176,0
6177,0
6178,0
6179,1
6180,0
6181,1
6182,0
6183,0
6184,1
6185,0
6186,0
6187,0
6188,1
6189,0
6190,1
6191,0
6192,0
6193,0
6194,0
6195,0
6196,1
6197,0
6198,0
6199,1
6200,0
6201,0
6202,0
6203,0
6204,0
6205,1
6206,0
6207,0
6208,0
6209,0
6210,0
6211,0
6212,1
6213,1
6214,0
6215,1
6216,1
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,1
6225,0
6226,0
6227,0
6228,0
6229,1
6230,0
6231,0
6232,0
6233,1
6234,0
6235,1
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,1
6247,0
6248,0
6249,0
6250,1
6251,0
6252,1
6253,1
6254,0
6255,0
6256,0
6257,0
6258,0
6259,1
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,1
6269,0
6270,0
6271,0
6272,0
6273,0
6274,0
6275,0
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,1
6291,1
6292,0
6293,0
6294,0
6295,0
6296,0
6297,1
6298,0
6299,1
6300,0
6301,1
6302,0
6303,0
6304,0
6305,0
6306,0
6307,1
6308,0
6309,1
6310,0
6311,0
6312,1
6313,1
6314,0
6315,0
6316,1
6317,0
6318,1
6319,1
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,1
6327,0
6328,0
6329,0
6330,1
6331,1
6332,0
6333,0
6334,0
6335,0
6336,0
6337,1
6338,1
6339,1
6340,1
6341,1
6342,1
6343,1
6344,1
6345,1
6346,0
6347,1
6348,1
6349,1
6350,1
6351,1
6352,1
6353,0
6354,1
6355,0
6356,0
6357,1
6358,0
6359,0
6360,0
6361,1
6362,0
6363,0
6364,1
6365,1
6366,0
6367,0
6368,0
6369,1
6370,1
6371,0
6372,0
6373,1
6374,1
6375,0
6376,1
6377,1
6378,1
6379,0
6380,1
6381,0
6382,1
6383,1
6384,1
6385,1
6386,0
6387,1
6388,1
6389,1
6390,1
6391,0
6392,1
6393,0
6394,0
6395,1
6396,1
6397,0
6398,1
6399,0
6400,0
6401,1
6402,1
6403,1
6404,1
6405,0
6406,1
6407,1
6408,1
6409,0
6410,1
6411,1
6412,1
6413,0
6414,0
6415,1
6416,0
6417,1
6418,0
6419,1
6420,0
6421,1
6422,0
6423,1
6424,1
6425,1
6426,1
6427,1
6428,0
6429,1
6430,1
6431,0
6432,1
6433,1
6434,0
6435,1
6436,1
6437,1
6438,1
6439,0
6440,1
6441,1
6442,1
6443,1
6444,1
6445,0
6446,1
6447,1
6448,1
6449,1
6450,1
6451,1
6452,1
6453,1
6454,1
6455,1
6456,0
6457,1
6458,1
6459,1
6460,1
6461,1
6462,1
6463,1
6464,1
6465,1
6466,0
6467,1
6468,1
6469,1
6470,1
6471,1
6472,0
6473,1
6474,0
6475,1
6476,1
6477,1
6478,1
6479,1
6480,1
6481,1
6482,0
6483,0
6484,1
6485,0
6486,1
6487,1
6488,1
6489,1
6490,1
6491,1
6492,0
6493,1
6494,0
6495,0
6496,0
6497,1
6498,1
6499,1
6500,1
6501,1
6502,1
6503,1
6504,1
6505,1
6506,0
6507,1
6508,0
6509,1
6510,0
6511,1
6512,1
6513,1
6514,1
6515,1
6516,0
6517,0
6518,1
6519,1
6520,1
6521,1
6522,1
6523,1
6524,0
6525,1
6526,1
6527,1
6528,0
6529,0
6530,0
6531,0
6532,1
6533,0
6534,0
6535,0
6536,0
6537,1
6538,1
6539,0
6540,1
6541,1
6542,1
6543,1
6544,1
6545,1
6546,0
6547,1
6548,1
6549,1
6550,1
6551,0
6552,1
6553,1
6554,1
6555,1
6556,0
6557,0
6558,1
6559,1
6560,0
6561,1
6562,1
6563,1
6564,1
6565,1
6566,1
6567,1
6568,1
6569,0
6570,0
6571,1
6572,1
6573,1
6574,0
6575,1
6576,0
6577,1
6578,1
6579,0
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,1
6588,1
6589,0
6590,0
6591,0
6592,0
6593,1
6594,1
6595,0
6596,1
6597,0
6598,1
6599,1
6600,1
6601,1
6602,1
6603,1
6604,1
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6616,1
6617,1
6618,0
6619,0
6620,1
6621,0
6622,1
6623,1
6624,1
6625,0
6626,1
6627,1
6628,1
6629,1
6630,1
6631,1
6632,1
6633,1
6634,0
6635,0
6636,1
6637,1
6638,1
6639,1
6640,0
6641,1
6642,1
6643,1
6644,1
6645,0
6646,1
6647,1
6648,1
6649,1
6650,1
6651,1
6652,1
6653,0
6654,1
6655,0
6656,1
6657,1
6658,1
6659,1
6660,1
6661,1
6662,1
6663,1
6664,1
6665,1
6666,1
6667,1
6668,0
6669,1
6670,1
6671,1
6672,1
6673,1
6674,1
6675,1
6676,1
6677,1
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,1
6685,1
6686,1
6687,1
6688,1
6689,0
6690,0
6691,0
6692,1
6693,1
6694,1
6695,1
6696,0
6697,1
6698,1
6699,0
6700,0
6701,1
6702,1
6703,1
6704,1
6705,1
6706,0
6707,1
6708,1
6709,0
6710,0
6711,1
6712,1
6713,0
6714,1
6715,1
6716,1
6717,1
6718,0
6719,0
6720,1
6721,0
6722,0
6723,0
6724,1
6725,1
6726,1
6727,0
6728,1
6729,1
6730,1
6731,0
6732,1
6733,1
6734,0
6735,1
6736,1
6737,1
6738,1
6739,1
6740,0
6741,0
6742,1
6743,1
6744,1
6745,1
6746,1
6747,1
6748,1
6749,1
6750,0
6751,1
6752,1
6753,1
6754,0
6755,1
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,0
6763,1
6764,1
6765,1
6766,0
6767,0
6768,1
6769,0
6770,1
6771,1
6772,1
6773,0
6774,0
6775,0
6776,1
6777,1
6778,1
6779,0
6780,1
6781,1
6782,1
6783,1
6784,1
6785,0
6786,1
6787,1
6788,0
6789,0
6790,0
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,0
6798,1
6799,0
6800,1
6801,1
6802,1
6803,0
6804,0
6805,1
6806,1
6807,1
6808,0
6809,0
6810,1
6811,1
6812,0
6813,1
6814,0
6815,1
6816,0
6817,1
6818,1
6819,0
6820,1
6821,1
6822,0
6823,0
6824,1
6825,0
6826,1
6827,0
6828,0
6829,1
6830,0
6831,1
6832,1
6833,1
6834,0
6835,0
6836,1
6837,1
6838,1
6839,1
6840,1
6841,0
6842,1
6843,1
6844,1
6845,0
6846,0
6847,1
6848,1
6849,1
6850,0
6851,1
6852,0
6853,1
6854,0
6855,1
6856,1
6857,0
6858,1
6859,1
6860,1
6861,1
6862,0
6863,1
6864,0
6865,0
6866,1
6867,1
6868,1
6869,1
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,1
6877,1
6878,1
6879,1
6880,1
6881,1
6882,1
6883,1
6884,1
6885,0
6886,1
6887,1
6888,1
6889,1
6890,0
6891,1
6892,1
6893,1
6894,0
6895,1
6896,1
6897,0
6898,1
6899,1
6900,1
6901,1
6902,1
6903,1
6904,0
6905,1
6906,0
6907,1
6908,1
6909,1
6910,0
6911,1
6912,1
6913,0
6914,1
6915,1
6916,1
6917,0
6918,1
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,0
6926,1
6927,0
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
6935,1
6936,0
6937,1
6938,1
6939,1
6940,1
6941,0
6942,1
6943,1
6944,0
6945,1
6946,0
6947,1
6948,1
6949,1
6950,1
6951,0
6952,0
6953,0
6954,1
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,1
6963,0
6964,1
6965,0
6966,1
6967,0
6968,1
6969,1
6970,0
6971,1
6972,1
6973,1
6974,0
6975,1
6976,1
6977,1
6978,1
6979,0
6980,1
6981,1
6982,1
6983,1
6984,1
6985,1
6986,0
6987,0
6988,0
6989,1
6990,1
6991,1
6992,0
6993,1
6994,0
6995,0
6996,1
6997,1
6998,1
6999,1
7000,1
7001,0
7002,1
7003,1
7004,1
7005,0
7006,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,1
7020,0
7021,1
7022,1
7023,1
7024,0
7025,0
7026,1
7027,0
7028,1
7029,1
7030,1
7031,1
7032,1
7033,1
7034,1
7035,1
7036,1
7037,0
7038,1
7039,1
7040,0
7041,1
7042,1
7043,0
7044,1
7045,0
7046,0
7047,1
7048,0
7049,1
7050,1
7051,1
7052,1
7053,0
7054,0
7055,1
7056,1
7057,1
7058,0
7059,0
7060,1
7061,1
7062,1
7063,1
7064,1
7065,1
7066,1
7067,0
7068,1
7069,1
7070,1
7071,0
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,0
7081,1
7082,1
7083,1
7084,0
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7091,0
7092,1
7093,1
7094,1
7095,0
7096,1
7097,1
7098,0
7099,0
7100,1
7101,0
7102,1
7103,1
7104,1
7105,1
7106,0
7107,1
7108,1
7109,1
7110,1
7111,0
7112,1
7113,1
7114,1
7115,1
7116,0
7117,1
7118,1
7119,0
7120,1
7121,0
7122,1
7123,1
7124,1
7125,1
7126,0
7127,1
7128,0
7129,1
7130,0
7131,1
7132,1
7133,1
7134,1
7135,1
7136,1
7137,0
7138,1
7139,0
7140,0
7141,1
7142,1
7143,0
7144,0
7145,1
7146,1
7147,0
7148,0
7149,1
7150,1
7151,1
7152,1
7153,1
7154,1
7155,1
7156,0
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,1
7167,1
7168,0
7169,1
7170,1
7171,0
7172,1
7173,1
7174,0
7175,0
7176,0
7177,1
7178,1
7179,1
7180,0
7181,1
7182,0
7183,1
7184,1
7185,1
7186,1
7187,1
7188,0
7189,1
7190,1
7191,1
7192,1
7193,0
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,0
7203,1
7204,1
7205,1
7206,1
7207,0
7208,0
7209,1
7210,0
7211,1
7212,0
7213,1
7214,1
7215,0
7216,1
7217,1
7218,0
7219,1
7220,1
7221,0
7222,1
7223,0
7224,1
7225,1
7226,0
7227,1
7228,1
7229,1
7230,0
7231,1
7232,1
7233,0
7234,0
7235,1
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7246,1
7247,0
7248,1
7249,0
7250,0
7251,0
7252,1
7253,1
7254,1
7255,1
7256,1
7257,1
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7264,1
7265,1
7266,1
7267,1
7268,0
7269,0
7270,1
7271,0
7272,0
7273,1
7274,1
7275,1
7276,0
7277,1
7278,1
7279,1
7280,0
7281,1
7282,0
7283,0
7284,0
7285,0
7286,0
7287,0
7288,1
7289,1
7290,1
7291,0
7292,1
7293,1
7294,1
7295,1
7296,1
7297,0
7298,1
7299,1
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,1
7308,1
7309,1
7310,1
7311,1
7312,0
7313,1
7314,0
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,0
7323,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,0
7331,1
7332,1
7333,1
7334,0
7335,0
7336,0
7337,1
7338,1
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,0
7349,1
7350,1
7351,1
7352,1
7353,1
7354,1
7355,0
7356,1
7357,0
7358,1
7359,1
7360,1
7361,0
7362,1
7363,1
7364,1
7365,1
7366,0
7367,1
7368,1
7369,1
7370,0
7371,0
7372,0
7373,1
7374,1
7375,1
7376,1
7377,0
7378,0
7379,1
7380,1
7381,1
7382,1
7383,0
7384,0
7385,1
7386,1
7387,1
7388,1
7389,0
7390,1
7391,0
7392,1
7393,1
7394,1
7395,0
7396,1
7397,0
7398,0
7399,1
7400,1
7401,0
7402,1
7403,1
7404,0
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,0
7415,0
7416,1
7417,1
7418,1
7419,1
7420,0
7421,1
7422,1
7423,1
7424,0
7425,0
7426,1
7427,1
7428,0
7429,1
7430,0
7431,1
7432,1
7433,1
7434,0
7435,1
7436,1
7437,1
7438,1
7439,0
7440,1
7441,1
7442,1
7443,0
7444,1
7445,0
7446,1
7447,1
7448,0
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,1
7457,0
7458,1
7459,1
7460,1
7461,1
7462,1
7463,0
7464,1
7465,1
7466,1
7467,1
7468,0
7469,1
7470,1
7471,1
7472,1
7473,1
7474,0
7475,1
7476,1
7477,0
7478,1
7479,1
7480,1
7481,1
7482,1
7483,1
7484,0
7485,0
7486,1
7487,1
7488,1
7489,1
7490,0
7491,1
7492,1
7493,1
7494,0
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,1
7504,0
7505,1
7506,1
7507,1
7508,1
7509,0
7510,1
7511,1
7512,1
7513,0
7514,0
7515,1
7516,1
7517,0
7518,0
7519,1
7520,0
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,0
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,1
7535,1
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,1
7546,1
7547,1
7548,0
7549,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7556,0
7557,1
7558,1
7559,1
7560,1
7561,1
7562,1
7563,1
7564,1
7565,0
7566,1
7567,1
7568,0
7569,1
7570,1
7571,0
7572,1
7573,1
7574,1
7575,1
7576,0
7577,1
7578,1
7579,1
7580,0
7581,1
7582,1
7583,1
7584,1
7585,1
7586,0
7587,1
7588,1
7589,0
7590,1
7591,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,0
7601,0
7602,1
7603,1
7604,1
7605,0
7606,1
7607,1
7608,1
7609,0
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,1
7623,1
7624,1
7625,0
7626,1
7627,1
7628,1
7629,1
7630,1
7631,1
7632,0
7633,1
7634,0
7635,0
7636,1
7637,0
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,0
7645,1
7646,1
7647,1
7648,1
7649,1
7650,1
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,1
7658,1
7659,1
7660,1
7661,1
7662,1
7663,0
7664,1
7665,0
7666,1
7667,1
7668,0
7669,0
7670,0
7671,1
7672,1
7673,1
7674,0
7675,1
7676,1
7677,1
7678,0
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,1
7686,1
7687,0
7688,1
7689,0
7690,1
7691,1
7692,0
7693,1
7694,0
7695,1
7696,1
7697,1
7698,1
7699,0
7700,0
7701,1
7702,1
7703,1
7704,0
7705,0
7706,0
7707,1
7708,1
7709,0
7710,1
7711,1
7712,0
7713,1
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,0
7721,1
7722,1
7723,1
7724,1
7725,0
7726,1
7727,1
7728,1
7729,1
7730,1
7731,1
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,1
7751,1
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,0
7776,1
7777,1
7778,0
7779,0
7780,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7791,0
7792,1
7793,1
7794,1
7795,0
7796,1
7797,1
7798,1
7799,1
7800,1
7801,1
7802,1
7803,1
7804,0
7805,0
7806,1
7807,0
7808,1
7809,1
7810,0
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,1
7818,0
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7828,1
7829,1
7830,1
7831,1
7832,1
7833,1
7834,1
7835,1
7836,1
7837,1
7838,1
7839,1
7840,1
7841,1
7842,1
7843,0
7844,0
7845,0
7846,0
7847,1
7848,1
7849,1
7850,1
7851,1
7852,1
7853,1
7854,0
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,1
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7870,1
7871,1
7872,0
7873,0
7874,1
7875,1
7876,0
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,0
7884,1
7885,1
7886,1
7887,1
7888,1
7889,1
7890,0
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,1
7899,0
7900,1
7901,0
7902,1
7903,0
7904,1
7905,1
7906,1
7907,1
7908,1
7909,1
7910,0
7911,1
7912,0
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,0
7920,0
7921,1
7922,0
7923,0
7924,1
7925,1
7926,0
7927,1
7928,0
7929,0
7930,0
7931,1
7932,1
7933,1
7934,1
7935,0
7936,1
7937,1
7938,1
7939,1
7940,1
7941,1
7942,1
7943,0
7944,0
7945,1
7946,1
7947,1
7948,1
7949,0
7950,1
7951,1
7952,0
7953,0
7954,0
7955,0
7956,1
7957,1
7958,1
7959,1
7960,0
7961,1
7962,1
7963,1
7964,1
7965,1
7966,0
7967,1
7968,1
7969,1
7970,1
7971,1
7972,0
7973,1
7974,0
7975,0
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,0
7987,1
7988,1
7989,0
7990,1
7991,1
7992,0
7993,1
7994,1
7995,1
7996,1
7997,1
7998,1
7999,1
8000,1
8001,0
8002,1
8003,0
8004,1
8005,1
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,1
8013,0
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,1
8023,0
8024,1
8025,0
8026,0
8027,0
8028,0
8029,1
8030,1
8031,1
8032,0
8033,1
8034,0
8035,1
8036,1
8037,1
8038,1
8039,0
8040,1
8041,1
8042,1
8043,1
8044,0
8045,1
8046,1
8047,1
8048,1
8049,1
8050,0
8051,1
8052,1
8053,1
8054,0
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8061,0
8062,1
8063,0
8064,1
8065,1
8066,0
8067,1
8068,0
8069,1
8070,1
8071,0
8072,1
8073,1
8074,0
8075,1
8076,1
8077,0
8078,1
8079,0
8080,0
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,0
8088,1
8089,0
8090,1
8091,1
8092,1
8093,1
8094,1
8095,1
8096,1
8097,1
8098,0
8099,1
8100,1
8101,1
8102,1
8103,0
8104,1
8105,1
8106,1
8107,1
8108,0
8109,0
8110,0
8111,1
8112,0
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,1
8122,0
8123,1
8124,1
8125,1
8126,1
8127,0
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,0
8137,0
8138,1
8139,1
8140,0
8141,1
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,0
8162,1
8163,1
8164,1
8165,1
8166,1
8167,1
8168,1
8169,1
8170,0
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,0
8178,0
8179,1
8180,0
8181,1
8182,1
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,1
8190,1
8191,0
8192,1
8193,1
8194,0
8195,1
8196,0
8197,1
8198,1
8199,0
8200,1
8201,1
8202,1
8203,1
8204,1
8205,0
8206,1
8207,0
8208,1
8209,1
8210,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,1
8218,1
8219,1
8220,1
8221,1
8222,0
8223,1
8224,1
8225,1
8226,1
8227,0
8228,1
8229,1
8230,1
8231,1
8232,1
8233,1
8234,1
8235,1
8236,0
8237,1
8238,0
8239,0
8240,1
8241,1
8242,1
8243,1
8244,1
8245,1
8246,1
8247,0
8248,1
8249,0
8250,1
8251,1
8252,0
8253,1
8254,1
8255,0
8256,1
8257,1
8258,0
8259,1
8260,1
8261,0
8262,1
8263,0
8264,1
8265,1
8266,0
8267,1
8268,1
8269,1
8270,0
8271,0
8272,0
8273,0
8274,1
8275,1
8276,1
8277,0
8278,1
8279,1
8280,1
8281,0
8282,1
8283,1
8284,1
8285,1
8286,1
8287,1
8288,0
8289,0
8290,1
8291,1
8292,0
8293,1
8294,0
8295,1
8296,0
8297,0
8298,0
8299,1
8300,0
8301,1
8302,0
8303,1
8304,0
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8312,1
8313,1
8314,1
8315,0
8316,1
8317,1
8318,1
8319,0
8320,1
8321,1
8322,0
8323,1
8324,0
8325,0
8326,1
8327,1
8328,0
8329,1
8330,1
8331,0
8332,1
8333,1
8334,0
8335,1
8336,1
8337,1
8338,1
8339,1
8340,1
8341,1
8342,0
8343,0
8344,1
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,1
8352,1
8353,1
8354,1
8355,0
8356,1
8357,1
8358,1
8359,1
8360,1
8361,1
8362,1
8363,1
8364,0
8365,0
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,1
8374,1
8375,1
8376,1
8377,1
8378,1
8379,1
8380,0
8381,1
8382,1
8383,0
8384,0
8385,1
8386,1
8387,1
8388,0
8389,0
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,1
8397,1
8398,1
8399,0
8400,1
8401,0
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,1
8411,0
8412,0
8413,1
8414,0
8415,0
8416,1
8417,1
8418,1
8419,1
8420,1
8421,0
8422,0
8423,1
8424,1
8425,1
8426,1
8427,1
8428,1
8429,1
8430,1
8431,0
8432,1
8433,1
8434,1
8435,1
8436,1
8437,1
8438,1
8439,1
8440,0
8441,1
8442,0
8443,0
8444,0
8445,0
8446,0
8447,1
8448,1
8449,1
8450,1
8451,1
8452,0
8453,1
8454,1
8455,1
8456,0
8457,1
8458,1
8459,0
8460,1
8461,1
8462,1
8463,1
8464,1
8465,0
8466,1
8467,1
8468,1
8469,1
8470,1
8471,0
8472,1
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,1
8481,1
8482,0
8483,1
8484,0
8485,1
8486,1
8487,1
8488,1
8489,0
8490,1
8491,0
8492,1
8493,0
8494,1
8495,1
8496,1
8497,1
8498,1
8499,1
8500,1
8501,1
8502,0
8503,1
8504,1
8505,0
8506,1
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,0
8514,1
8515,1
8516,1
8517,1
8518,1
8519,1
8520,1
8521,1
8522,1
8523,1
8524,0
8525,1
8526,1
8527,1
8528,1
8529,0
8530,0
8531,1
8532,1
8533,1
8534,1
8535,1
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,0
8544,1
8545,1
8546,1
8547,1
8548,1
8549,1
8550,1
8551,1
8552,1
8553,1
8554,1
8555,1
8556,0
8557,1
8558,1
8559,1
8560,1
8561,1
8562,0
8563,1
8564,1
8565,1
8566,1
8567,0
8568,1
8569,0
8570,1
8571,0
8572,0
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,0
8585,0
8586,0
8587,0
8588,1
8589,1
8590,0
8591,0
8592,1
